Course code,Study Period,Academic Year,Teacher Id,Hours,Course Instance
1239,2.0,2017-2018,19750906-0032,120.0,I-789
1102,3.0,2017-2018,19640220-0029,240.0,I-790
1102,3.0,2017-2018,19770224-0058,140.0,I-790
1102,3.0,2017-2018,19920122-0065,100.0,I-790
1100,3.0,2017-2018,19610623-0005,280.0,I-791
1100,3.0,2017-2018,19761024-0034,120.0,I-791
1238,2.0,2017-2018,19601021-0018,260.0,I-792
1238,2.0,2017-2018,19760108-0050,140.0,I-792
1238,2.0,2017-2018,19920504-0093,140.0,I-792
1128,4.0,2017-2018,19610620-0006,240.0,I-793
1128,4.0,2017-2018,19770713-0042,140.0,I-793
1128,4.0,2017-2018,19930302-0135,100.0,I-793
1125,4.0,2017-2018,19600905-0003,280.0,I-794
1125,4.0,2017-2018,19790708-0041,120.0,I-794
1125,4.0,2017-2018,19910403-0131,140.0,I-794
1119,1.0,2017-2018,19630126-0001,240.0,I-795
1119,1.0,2017-2018,19781125-0031,140.0,I-795
1119,1.0,2017-2018,19910514-0068,100.0,I-795
1142,1.0,2018-2019,19560812-0016,260.0,I-796
1142,1.0,2018-2019,19781125-0031,120.0,I-796
1218,3.0,2018-2019,19640414-0013,260.0,I-797
1218,3.0,2018-2019,19790708-0041,140.0,I-797
1218,3.0,2018-2019,19900317-0083,120.0,I-797
1145,1.0,2018-2019,19600529-0021,280.0,I-798
1145,1.0,2018-2019,19771013-0040,100.0,I-798
1135,3.0,2018-2019,19580218-0007,260.0,I-799
1135,3.0,2018-2019,19761024-0034,100.0,I-799
1117,4.0,2018-2019,19570615-0011,260.0,I-800
1117,4.0,2018-2019,19750722-0060,100.0,I-800
1117,4.0,2018-2019,19930221-0139,140.0,I-800
1199,1.0,2018-2019,19570615-0011,240.0,I-801
1199,1.0,2018-2019,19781125-0031,120.0,I-801
1199,1.0,2018-2019,19920826-0088,140.0,I-801
1172,2.0,2018-2019,19650303-0019,240.0,I-802
1172,2.0,2018-2019,19760524-0046,120.0,I-802
1092,2.0,2018-2019,19640414-0013,280.0,I-803
1092,2.0,2018-2019,19780815-0047,100.0,I-803
1090,3.0,2018-2019,19620424-0026,280.0,I-804
1090,3.0,2018-2019,19750512-0043,120.0,I-804
1041,4.0,2018-2019,19600814-0002,240.0,I-805
1041,4.0,2018-2019,19750122-0056,140.0,I-805
1028,2.0,2018-2019,19600529-0021,280.0,I-806
1028,2.0,2018-2019,19770713-0042,120.0,I-806
1028,2.0,2018-2019,19910403-0131,120.0,I-806
1009,3.0,2019-2020,19600529-0021,240.0,I-807
1009,3.0,2019-2020,19761020-0044,120.0,I-807
1285,1.0,2019-2020,19610623-0005,280.0,I-808
1285,1.0,2019-2020,19750512-0043,120.0,I-808
1004,2.0,2019-2020,19610918-0027,280.0,I-809
1004,2.0,2019-2020,19750705-0033,120.0,I-809
1004,2.0,2019-2020,19901011-0119,120.0,I-809
1186,3.0,2019-2020,19620831-0024,240.0,I-810
1186,3.0,2019-2020,19790702-0038,100.0,I-810
1176,2.0,2019-2020,19600529-0021,280.0,I-811
1176,2.0,2019-2020,19750705-0033,100.0,I-811
1176,2.0,2019-2020,19910206-0081,100.0,I-811
1141,3.0,2019-2020,19660630-0020,240.0,I-812
1141,3.0,2019-2020,19781130-0054,100.0,I-812
1127,3.0,2019-2020,19680712-0028,280.0,I-813
1127,3.0,2019-2020,19760524-0046,100.0,I-813
1127,3.0,2019-2020,19910403-0103,100.0,I-813
1105,3.0,2019-2020,19640414-0013,280.0,I-814
1105,3.0,2019-2020,19751018-0039,140.0,I-814
1105,3.0,2019-2020,19900201-0074,100.0,I-814
1249,2.0,2020-2021,19561222-0030,280.0,I-815
1249,2.0,2020-2021,19750722-0060,140.0,I-815
1013,3.0,2020-2021,19610620-0006,260.0,I-816
1013,3.0,2020-2021,19781125-0031,120.0,I-816
1226,1.0,2020-2021,19620424-0026,260.0,I-817
1226,1.0,2020-2021,19790708-0041,100.0,I-817
1104,3.0,2020-2021,19610918-0027,240.0,I-818
1104,3.0,2020-2021,19790717-0045,100.0,I-818
1104,3.0,2020-2021,19900124-0064,140.0,I-818
1094,4.0,2020-2021,19580218-0007,280.0,I-819
1094,4.0,2020-2021,19770713-0042,100.0,I-819
1094,4.0,2020-2021,19900321-0080,100.0,I-819
1032,4.0,2020-2021,19690408-0009,280.0,I-820
1032,4.0,2020-2021,19770224-0058,100.0,I-820
1032,4.0,2020-2021,19931212-0079,100.0,I-820
1266,3.0,2020-2021,19560612-0010,280.0,I-821
1266,3.0,2020-2021,19781125-0031,140.0,I-821
1245,1.0,2020-2021,19561222-0030,260.0,I-822
1245,1.0,2020-2021,19761020-0044,120.0,I-822
1212,1.0,2020-2021,19620424-0026,260.0,I-823
1212,1.0,2020-2021,19750417-0051,100.0,I-823
1201,4.0,2020-2021,19560705-0025,260.0,I-824
1201,4.0,2020-2021,19781130-0054,120.0,I-824
1201,4.0,2020-2021,19910206-0081,140.0,I-824
1184,4.0,2020-2021,19680712-0028,280.0,I-825
1184,4.0,2020-2021,19780317-0052,140.0,I-825
1121,1.0,2020-2021,19560705-0025,260.0,I-826
1121,1.0,2020-2021,19780602-0035,120.0,I-826
1121,1.0,2020-2021,19910404-0102,140.0,I-826
1284,3.0,2021-2022,19580515-0017,280.0,I-827
1284,3.0,2021-2022,19750102-0059,140.0,I-827
1284,3.0,2021-2022,19930508-0061,120.0,I-827
1173,3.0,2021-2022,19560612-0010,240.0,I-828
1173,3.0,2021-2022,19750102-0059,140.0,I-828
1173,3.0,2021-2022,19900902-0114,100.0,I-828
1162,4.0,2021-2022,19580515-0017,240.0,I-829
1162,4.0,2021-2022,19750331-0036,100.0,I-829
1162,4.0,2021-2022,19900909-0123,140.0,I-829
1111,2.0,2021-2022,19620424-0026,240.0,I-830
1111,2.0,2021-2022,19790702-0038,140.0,I-830
1107,4.0,2021-2022,19560705-0025,260.0,I-831
1107,4.0,2021-2022,19761020-0044,120.0,I-831
1107,4.0,2021-2022,19900818-0116,140.0,I-831
1183,1.0,2021-2022,19680712-0028,260.0,I-832
1183,1.0,2021-2022,19761024-0034,140.0,I-832
1168,3.0,2021-2022,19610620-0006,240.0,I-833
1168,3.0,2021-2022,19770224-0058,120.0,I-833
1168,3.0,2021-2022,19911025-0091,140.0,I-833
1120,1.0,2021-2022,19600814-0002,280.0,I-834
1120,1.0,2021-2022,19751018-0039,100.0,I-834
1075,1.0,2021-2022,19690917-0022,240.0,I-835
1075,1.0,2021-2022,19750512-0043,120.0,I-835
1035,2.0,2022-2023,19610918-0027,280.0,I-836
1035,2.0,2022-2023,19790426-0049,120.0,I-836
1233,1.0,2022-2023,19580515-0017,280.0,I-837
1233,1.0,2022-2023,19751018-0039,120.0,I-837
1233,1.0,2022-2023,19930829-0082,100.0,I-837
1213,1.0,2022-2023,19601021-0018,240.0,I-838
1213,1.0,2022-2023,19790426-0049,140.0,I-838
1212,3.0,2022-2023,19570615-0011,240.0,I-839
1212,3.0,2022-2023,19750122-0056,140.0,I-839
1212,3.0,2022-2023,19900801-0130,120.0,I-839
1109,2.0,2022-2023,19660630-0020,280.0,I-840
1109,2.0,2022-2023,19761020-0044,140.0,I-840
1109,2.0,2022-2023,19901219-0125,120.0,I-840
1054,2.0,2022-2023,19601021-0018,280.0,I-841
1054,2.0,2022-2023,19770224-0058,140.0,I-841
1054,2.0,2022-2023,19900321-0080,140.0,I-841
1012,1.0,2022-2023,19610620-0006,240.0,I-842
1012,1.0,2022-2023,19781130-0054,100.0,I-842
1012,1.0,2022-2023,19921208-0097,140.0,I-842
1293,1.0,2023-2024,19600814-0002,280.0,I-843
1293,1.0,2023-2024,19760524-0046,100.0,I-843
1293,1.0,2023-2024,19901029-0071,120.0,I-843
1269,2.0,2023-2024,19570828-0008,280.0,I-844
1269,2.0,2023-2024,19760108-0050,140.0,I-844
1206,1.0,2023-2024,19580515-0017,260.0,I-845
1206,1.0,2023-2024,19790702-0038,140.0,I-845
1206,1.0,2023-2024,19900818-0116,120.0,I-845
1005,2.0,2023-2024,19680712-0028,240.0,I-846
1005,2.0,2023-2024,19750417-0051,100.0,I-846
1005,2.0,2023-2024,19900201-0074,140.0,I-846
1229,2.0,2023-2024,19610620-0006,260.0,I-847
1229,2.0,2023-2024,19770713-0042,100.0,I-847
1212,1.0,2023-2024,19660630-0020,240.0,I-848
1212,1.0,2023-2024,19781217-0053,120.0,I-848
1141,3.0,2023-2024,19560705-0025,280.0,I-849
1141,3.0,2023-2024,19760524-0046,140.0,I-849
1141,3.0,2023-2024,19900211-0140,140.0,I-849
1109,1.0,2023-2024,19600905-0003,240.0,I-850
1109,1.0,2023-2024,19790708-0041,140.0,I-850
1109,1.0,2023-2024,19910403-0103,120.0,I-850
1248,4.0,2013-2014,19650303-0019,280.0,I-851
1248,4.0,2013-2014,19780424-0057,120.0,I-851
1004,3.0,2013-2014,19611219-0014,260.0,I-852
1004,3.0,2013-2014,19790717-0045,140.0,I-852
1004,3.0,2013-2014,19900902-0090,100.0,I-852
1275,3.0,2013-2014,19660630-0020,260.0,I-853
1275,3.0,2013-2014,19750722-0060,120.0,I-853
1236,1.0,2013-2014,19690408-0009,240.0,I-854
1236,1.0,2013-2014,19760524-0046,100.0,I-854
1236,1.0,2013-2014,19910421-0067,120.0,I-854
1158,3.0,2013-2014,19640220-0029,240.0,I-855
1158,3.0,2013-2014,19750705-0033,140.0,I-855
1158,3.0,2013-2014,19920122-0065,120.0,I-855
1297,1.0,2013-2014,19580515-0017,240.0,I-856
1297,1.0,2013-2014,19790618-0048,140.0,I-856
1297,1.0,2013-2014,19901026-0111,140.0,I-856
1195,3.0,2013-2014,19570615-0011,260.0,I-857
1195,3.0,2013-2014,19750512-0043,140.0,I-857
1192,4.0,2013-2014,19560612-0010,260.0,I-858
1192,4.0,2013-2014,19751018-0039,100.0,I-858
1042,1.0,2013-2014,19640220-0029,280.0,I-859
1042,1.0,2013-2014,19750512-0043,120.0,I-859
1042,1.0,2013-2014,19910403-0131,100.0,I-859
1009,3.0,2013-2014,19561222-0030,260.0,I-860
1009,3.0,2013-2014,19770713-0042,100.0,I-860
1009,3.0,2013-2014,19930414-0106,100.0,I-860
1264,1.0,2014-2015,19690917-0022,240.0,I-861
1264,1.0,2014-2015,19761024-0034,100.0,I-861
1264,1.0,2014-2015,19900211-0140,120.0,I-861
1118,2.0,2014-2015,19620522-0023,280.0,I-862
1118,2.0,2014-2015,19760524-0046,140.0,I-862
1201,4.0,2014-2015,19650303-0019,240.0,I-863
1201,4.0,2014-2015,19780815-0047,140.0,I-863
1183,3.0,2014-2015,19650303-0019,240.0,I-864
1183,3.0,2014-2015,19750512-0043,100.0,I-864
1183,3.0,2014-2015,19910421-0067,140.0,I-864
1030,2.0,2014-2015,19660630-0020,240.0,I-865
1030,2.0,2014-2015,19771013-0040,120.0,I-865
1030,2.0,2014-2015,19931212-0079,100.0,I-865
1239,4.0,2014-2015,19620831-0024,280.0,I-866
1239,4.0,2014-2015,19761009-0055,100.0,I-866
1160,1.0,2014-2015,19570828-0008,240.0,I-867
1160,1.0,2014-2015,19750906-0032,100.0,I-867
1039,1.0,2014-2015,19580515-0017,260.0,I-868
1039,1.0,2014-2015,19780317-0052,140.0,I-868
1005,3.0,2014-2015,19620424-0026,260.0,I-869
1005,3.0,2014-2015,19750906-0032,120.0,I-869
1005,3.0,2014-2015,19930414-0106,100.0,I-869
1201,4.0,2015-2016,19600814-0002,260.0,I-870
1201,4.0,2015-2016,19780317-0052,140.0,I-870
1061,1.0,2015-2016,19640414-0013,240.0,I-871
1061,1.0,2015-2016,19790708-0041,120.0,I-871
1265,1.0,2015-2016,19640414-0013,240.0,I-872
1265,1.0,2015-2016,19750220-0037,140.0,I-872
1265,1.0,2015-2016,19930414-0106,100.0,I-872
1223,1.0,2015-2016,19690408-0009,280.0,I-873
1223,1.0,2015-2016,19761020-0044,120.0,I-873
1194,2.0,2015-2016,19690917-0022,280.0,I-874
1194,2.0,2015-2016,19761020-0044,120.0,I-874
1194,2.0,2015-2016,19901026-0111,100.0,I-874
1149,2.0,2015-2016,19620424-0026,260.0,I-875
1149,2.0,2015-2016,19790702-0038,120.0,I-875
1266,2.0,2015-2016,19630126-0001,280.0,I-876
1266,2.0,2015-2016,19780815-0047,100.0,I-876
1266,2.0,2015-2016,19930228-0086,120.0,I-876
1206,4.0,2015-2016,19590129-0004,280.0,I-877
1206,4.0,2015-2016,19780602-0035,100.0,I-877
1206,4.0,2015-2016,19901108-0087,100.0,I-877
1144,2.0,2015-2016,19680712-0028,260.0,I-878
1144,2.0,2015-2016,19760108-0050,140.0,I-878
1144,2.0,2015-2016,19930302-0135,140.0,I-878
1128,2.0,2015-2016,19660630-0020,240.0,I-879
1128,2.0,2015-2016,19790717-0045,100.0,I-879
1121,2.0,2016-2017,19690408-0009,260.0,I-880
1121,2.0,2016-2017,19750331-0036,100.0,I-880
1121,2.0,2016-2017,19920826-0088,140.0,I-880
1230,4.0,2016-2017,19600529-0021,280.0,I-881
1230,4.0,2016-2017,19770224-0058,120.0,I-881
1230,4.0,2016-2017,19920828-0070,100.0,I-881
1111,3.0,2016-2017,19690513-0015,280.0,I-882
1111,3.0,2016-2017,19781217-0053,140.0,I-882
1111,3.0,2016-2017,19910404-0102,120.0,I-882
1095,2.0,2016-2017,19690408-0009,260.0,I-883
1095,2.0,2016-2017,19780424-0057,140.0,I-883
1095,2.0,2016-2017,19900619-0076,120.0,I-883
1284,3.0,2016-2017,19560705-0025,240.0,I-884
1284,3.0,2016-2017,19750512-0043,120.0,I-884
1243,1.0,2016-2017,19600905-0003,280.0,I-885
1243,1.0,2016-2017,19750122-0056,100.0,I-885
1225,1.0,2016-2017,19680712-0028,280.0,I-886
1225,1.0,2016-2017,19790426-0049,140.0,I-886
1225,1.0,2016-2017,19900902-0114,120.0,I-886
1223,3.0,2016-2017,19640414-0013,240.0,I-887
1223,3.0,2016-2017,19761009-0055,100.0,I-887
1221,1.0,2016-2017,19570828-0008,280.0,I-888
1221,1.0,2016-2017,19770224-0058,100.0,I-888
1221,1.0,2016-2017,19900701-0138,100.0,I-888
1089,4.0,2016-2017,19560705-0025,280.0,I-889
1089,4.0,2016-2017,19780602-0035,140.0,I-889
1233,1.0,2017-2018,19570615-0011,280.0,I-890
1233,1.0,2017-2018,19760524-0046,100.0,I-890
1175,3.0,2017-2018,19640414-0013,240.0,I-891
1175,3.0,2017-2018,19750102-0059,100.0,I-891
1229,2.0,2017-2018,19601021-0018,260.0,I-892
1229,2.0,2017-2018,19790702-0038,120.0,I-892
1082,1.0,2017-2018,19690917-0022,240.0,I-893
1082,1.0,2017-2018,19770224-0058,140.0,I-893
1275,1.0,2017-2018,19560705-0025,260.0,I-894
1275,1.0,2017-2018,19780424-0057,100.0,I-894
1085,3.0,2017-2018,19560812-0016,260.0,I-895
1085,3.0,2017-2018,19750102-0059,100.0,I-895
1085,3.0,2017-2018,19920826-0088,140.0,I-895
1083,1.0,2017-2018,19600814-0002,240.0,I-896
1083,1.0,2017-2018,19761020-0044,100.0,I-896
1045,2.0,2017-2018,19680712-0028,260.0,I-897
1045,2.0,2017-2018,19780602-0035,100.0,I-897
1045,2.0,2017-2018,19921218-0101,140.0,I-897
1063,4.0,2018-2019,19660630-0020,280.0,I-898
1063,4.0,2018-2019,19790702-0038,140.0,I-898
1256,4.0,2018-2019,19680712-0028,280.0,I-899
1256,4.0,2018-2019,19750102-0059,140.0,I-899
1256,4.0,2018-2019,19900520-0063,100.0,I-899
1064,2.0,2018-2019,19561222-0030,260.0,I-900
1064,2.0,2018-2019,19790426-0049,100.0,I-900
1260,2.0,2018-2019,19640414-0013,260.0,I-901
1260,2.0,2018-2019,19750512-0043,140.0,I-901
1260,2.0,2018-2019,19900520-0063,120.0,I-901
1248,1.0,2018-2019,19600529-0021,280.0,I-902
1248,1.0,2018-2019,19780602-0035,120.0,I-902
1145,2.0,2018-2019,19601021-0018,260.0,I-903
1145,2.0,2018-2019,19761020-0044,100.0,I-903
1072,4.0,2018-2019,19690513-0015,240.0,I-904
1072,4.0,2018-2019,19761009-0055,140.0,I-904
1072,4.0,2018-2019,19910403-0103,140.0,I-904
1225,1.0,2019-2020,19560705-0025,280.0,I-905
1225,1.0,2019-2020,19790702-0038,140.0,I-905
1078,3.0,2019-2020,19611219-0014,280.0,I-906
1078,3.0,2019-2020,19790708-0041,120.0,I-906
1078,3.0,2019-2020,19900317-0083,120.0,I-906
1233,3.0,2019-2020,19610623-0005,280.0,I-907
1233,3.0,2019-2020,19751018-0039,140.0,I-907
1204,4.0,2019-2020,19570828-0008,280.0,I-908
1204,4.0,2019-2020,19750220-0037,140.0,I-908
1204,4.0,2019-2020,19901029-0071,100.0,I-908
1122,2.0,2019-2020,19560612-0010,260.0,I-909
1122,2.0,2019-2020,19761009-0055,100.0,I-909
1122,2.0,2019-2020,19910327-0096,140.0,I-909
1198,3.0,2019-2020,19570828-0008,260.0,I-910
1198,3.0,2019-2020,19790717-0045,140.0,I-910
1198,3.0,2019-2020,19930414-0106,140.0,I-910
1187,4.0,2019-2020,19590129-0004,280.0,I-911
1187,4.0,2019-2020,19750417-0051,100.0,I-911
1187,4.0,2019-2020,19900511-0134,120.0,I-911
1168,2.0,2019-2020,19640414-0013,260.0,I-912
1168,2.0,2019-2020,19780317-0052,140.0,I-912
1091,1.0,2019-2020,19580218-0007,260.0,I-913
1091,1.0,2019-2020,19760524-0046,100.0,I-913
1010,3.0,2019-2020,19570826-0012,240.0,I-914
1010,3.0,2019-2020,19761024-0034,100.0,I-914
1248,2.0,2020-2021,19601021-0018,240.0,I-915
1248,2.0,2020-2021,19770713-0042,120.0,I-915
1248,2.0,2020-2021,19910921-0136,140.0,I-915
1030,1.0,2020-2021,19611219-0014,260.0,I-916
1030,1.0,2020-2021,19750331-0036,100.0,I-916
1238,1.0,2020-2021,19620424-0026,240.0,I-917
1238,1.0,2020-2021,19770224-0058,140.0,I-917
1017,1.0,2020-2021,19640414-0013,240.0,I-918
1017,1.0,2020-2021,19781130-0054,100.0,I-918
1017,1.0,2020-2021,19931231-0099,120.0,I-918
1282,4.0,2020-2021,19560705-0025,280.0,I-919
1282,4.0,2020-2021,19761020-0044,140.0,I-919
1257,3.0,2020-2021,19650303-0019,260.0,I-920
1257,3.0,2020-2021,19790717-0045,100.0,I-920
1257,3.0,2020-2021,19921002-0129,100.0,I-920
1231,1.0,2020-2021,19560705-0025,260.0,I-921
1231,1.0,2020-2021,19770224-0058,100.0,I-921
1149,1.0,2020-2021,19650303-0019,280.0,I-922
1149,1.0,2020-2021,19770224-0058,120.0,I-922
1149,1.0,2020-2021,19920226-0075,120.0,I-922
1107,2.0,2020-2021,19600529-0021,240.0,I-923
1107,2.0,2020-2021,19750331-0036,120.0,I-923
1107,2.0,2020-2021,19920504-0093,100.0,I-923
1028,1.0,2020-2021,19570828-0008,240.0,I-924
1028,1.0,2020-2021,19760524-0046,100.0,I-924
1028,1.0,2020-2021,19901219-0125,100.0,I-924
1057,3.0,2021-2022,19560812-0016,260.0,I-925
1057,3.0,2021-2022,19750417-0051,120.0,I-925
1057,3.0,2021-2022,19910403-0131,120.0,I-925
1162,1.0,2021-2022,19680712-0028,260.0,I-926
1162,1.0,2021-2022,19780317-0052,140.0,I-926
1162,1.0,2021-2022,19921218-0101,140.0,I-926
1156,1.0,2021-2022,19610918-0027,240.0,I-927
1156,1.0,2021-2022,19790702-0038,100.0,I-927
1156,1.0,2021-2022,19931203-0066,140.0,I-927
1296,2.0,2021-2022,19620424-0026,240.0,I-928
1296,2.0,2021-2022,19750705-0033,100.0,I-928
1250,2.0,2021-2022,19570828-0008,280.0,I-929
1250,2.0,2021-2022,19761009-0055,140.0,I-929
1250,2.0,2021-2022,19910822-0122,120.0,I-929
1225,1.0,2021-2022,19690408-0009,260.0,I-930
1225,1.0,2021-2022,19790618-0048,100.0,I-930
1168,1.0,2021-2022,19600814-0002,260.0,I-931
1168,1.0,2021-2022,19761020-0044,100.0,I-931
1096,2.0,2021-2022,19600529-0021,240.0,I-932
1096,2.0,2021-2022,19750102-0059,140.0,I-932
1070,2.0,2021-2022,19640414-0013,260.0,I-933
1070,2.0,2021-2022,19770224-0058,120.0,I-933
1070,2.0,2021-2022,19900201-0074,140.0,I-933
1247,4.0,2022-2023,19570615-0011,260.0,I-934
1247,4.0,2022-2023,19780317-0052,100.0,I-934
1247,4.0,2022-2023,19900909-0123,120.0,I-934
1041,1.0,2022-2023,19620831-0024,260.0,I-935
1041,1.0,2022-2023,19790717-0045,100.0,I-935
1159,4.0,2022-2023,19601021-0018,280.0,I-936
1159,4.0,2022-2023,19760108-0050,120.0,I-936
1128,1.0,2022-2023,19561222-0030,260.0,I-937
1128,1.0,2022-2023,19771013-0040,120.0,I-937
1128,1.0,2022-2023,19900818-0116,120.0,I-937
1281,4.0,2022-2023,19601021-0018,240.0,I-938
1281,4.0,2022-2023,19750512-0043,120.0,I-938
1281,4.0,2022-2023,19901011-0119,120.0,I-938
1205,1.0,2022-2023,19590129-0004,240.0,I-939
1205,1.0,2022-2023,19750417-0051,100.0,I-939
1132,4.0,2022-2023,19590129-0004,240.0,I-940
1132,4.0,2022-2023,19770713-0042,120.0,I-940
1113,3.0,2022-2023,19560612-0010,260.0,I-941
1113,3.0,2022-2023,19750705-0033,100.0,I-941
1082,1.0,2022-2023,19570828-0008,240.0,I-942
1082,1.0,2022-2023,19770713-0042,100.0,I-942
1068,1.0,2022-2023,19680712-0028,240.0,I-943
1068,1.0,2022-2023,19790708-0041,100.0,I-943
1288,3.0,2023-2024,19630126-0001,240.0,I-944
1288,3.0,2023-2024,19780424-0057,120.0,I-944
1288,3.0,2023-2024,19900307-0105,140.0,I-944
1207,1.0,2023-2024,19570828-0008,240.0,I-945
1207,1.0,2023-2024,19761009-0055,120.0,I-945
1184,4.0,2023-2024,19660630-0020,280.0,I-946
1184,4.0,2023-2024,19750417-0051,140.0,I-946
1183,1.0,2023-2024,19611219-0014,280.0,I-947
1183,1.0,2023-2024,19790426-0049,100.0,I-947
1167,3.0,2023-2024,19570615-0011,240.0,I-948
1167,3.0,2023-2024,19750705-0033,140.0,I-948
1101,3.0,2023-2024,19560812-0016,260.0,I-949
1101,3.0,2023-2024,19751018-0039,100.0,I-949
1101,3.0,2023-2024,19920217-0098,120.0,I-949
1267,2.0,2023-2024,19570828-0008,260.0,I-950
1267,2.0,2023-2024,19761024-0034,120.0,I-950
1114,4.0,2023-2024,19610620-0006,240.0,I-951
1114,4.0,2023-2024,19790708-0041,120.0,I-951
1092,2.0,2023-2024,19640220-0029,260.0,I-952
1092,2.0,2023-2024,19750722-0060,120.0,I-952
1041,1.0,2023-2024,19630126-0001,260.0,I-953
1041,1.0,2023-2024,19780424-0057,140.0,I-953
1041,1.0,2023-2024,19900119-0104,120.0,I-953
1102,4.0,2013-2014,19600905-0003,280.0,I-954
1102,4.0,2013-2014,19760108-0050,140.0,I-954
1075,1.0,2013-2014,19620831-0024,240.0,I-955
1075,1.0,2013-2014,19751018-0039,100.0,I-955
1075,1.0,2013-2014,19930414-0106,100.0,I-955
1265,1.0,2013-2014,19610620-0006,260.0,I-956
1265,1.0,2013-2014,19761009-0055,100.0,I-956
1180,4.0,2013-2014,19620424-0026,260.0,I-957
1180,4.0,2013-2014,19770224-0058,120.0,I-957
1062,2.0,2013-2014,19601021-0018,280.0,I-958
1062,2.0,2013-2014,19780317-0052,120.0,I-958
1062,2.0,2013-2014,19910421-0067,100.0,I-958
1049,2.0,2013-2014,19580515-0017,240.0,I-959
1049,2.0,2013-2014,19761009-0055,140.0,I-959
1049,2.0,2013-2014,19931226-0118,140.0,I-959
1110,4.0,2013-2014,19640220-0029,280.0,I-960
1110,4.0,2013-2014,19781125-0031,100.0,I-960
1110,4.0,2013-2014,19921002-0129,120.0,I-960
1086,1.0,2013-2014,19690513-0015,240.0,I-961
1086,1.0,2013-2014,19760524-0046,100.0,I-961
1070,1.0,2013-2014,19560612-0010,260.0,I-962
1070,1.0,2013-2014,19770224-0058,140.0,I-962
1068,4.0,2013-2014,19560612-0010,260.0,I-963
1068,4.0,2013-2014,19760524-0046,100.0,I-963
1068,4.0,2013-2014,19901219-0125,120.0,I-963
1029,1.0,2013-2014,19610918-0027,260.0,I-964
1029,1.0,2013-2014,19781217-0053,100.0,I-964
1232,2.0,2014-2015,19640414-0013,260.0,I-965
1232,2.0,2014-2015,19780317-0052,100.0,I-965
1232,2.0,2014-2015,19921201-0094,140.0,I-965
1065,4.0,2014-2015,19610620-0006,240.0,I-966
1065,4.0,2014-2015,19790708-0041,140.0,I-966
1054,3.0,2014-2015,19640220-0029,280.0,I-967
1054,3.0,2014-2015,19760108-0050,140.0,I-967
1037,3.0,2014-2015,19561222-0030,280.0,I-968
1037,3.0,2014-2015,19790702-0038,100.0,I-968
1037,3.0,2014-2015,19901029-0071,140.0,I-968
1280,2.0,2014-2015,19570826-0012,280.0,I-969
1280,2.0,2014-2015,19750122-0056,120.0,I-969
1280,2.0,2014-2015,19901029-0071,100.0,I-969
1201,4.0,2014-2015,19570828-0008,240.0,I-970
1201,4.0,2014-2015,19750331-0036,120.0,I-970
1201,4.0,2014-2015,19900307-0105,120.0,I-970
1190,4.0,2014-2015,19610620-0006,260.0,I-971
1190,4.0,2014-2015,19790717-0045,100.0,I-971
1190,4.0,2014-2015,19920206-0072,100.0,I-971
1095,2.0,2014-2015,19611219-0014,260.0,I-972
1095,2.0,2014-2015,19790618-0048,100.0,I-972
1095,2.0,2014-2015,19930829-0082,100.0,I-972
1279,3.0,2015-2016,19600529-0021,280.0,I-973
1279,3.0,2015-2016,19750220-0037,100.0,I-973
1279,3.0,2015-2016,19930508-0061,140.0,I-973
1245,3.0,2015-2016,19630126-0001,260.0,I-974
1245,3.0,2015-2016,19750220-0037,140.0,I-974
1226,4.0,2015-2016,19611219-0014,280.0,I-975
1226,4.0,2015-2016,19771013-0040,120.0,I-975
1156,4.0,2015-2016,19611219-0014,240.0,I-976
1156,4.0,2015-2016,19780602-0035,140.0,I-976
1156,4.0,2015-2016,19930709-0100,100.0,I-976
1111,2.0,2015-2016,19640220-0029,240.0,I-977
1111,2.0,2015-2016,19770224-0058,120.0,I-977
1047,1.0,2015-2016,19560612-0010,260.0,I-978
1047,1.0,2015-2016,19790717-0045,140.0,I-978
1264,1.0,2015-2016,19560612-0010,280.0,I-979
1264,1.0,2015-2016,19761024-0034,100.0,I-979
1264,1.0,2015-2016,19900307-0105,140.0,I-979
1223,4.0,2015-2016,19610620-0006,240.0,I-980
1223,4.0,2015-2016,19781130-0054,100.0,I-980
1185,3.0,2015-2016,19690513-0015,280.0,I-981
1185,3.0,2015-2016,19750512-0043,120.0,I-981
1185,3.0,2015-2016,19910820-0078,100.0,I-981
